TRAP[requestID=496117487, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 67 days, 22:05:39.95; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407192180; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 05:26:55; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBLH11-KBL370_MASJED_E_SANGKASHA_JTTS_P3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=298,BTS=84; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 1280597; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=AC Failure, Site No.=84, Site Type=BTS3900A GSM, Site Name=KBL370_MASJED_E_SANGKASHA_JTTS_P3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=<NULL>]]
TRAP[requestID=496242244, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:27:33.65; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407189455; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 04:58:06; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL330_UL_JTTS; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=535; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 13965; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 09:46:32; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=40, eNodeBId=330]]
TRAP[requestID=496242279, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:27:38.70; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407215171; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:15:04; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = MZR065_UL_PT; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=408; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 8021; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 09:46:35; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Undervoltage; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, Cumulative Duration(s)=40, eNodeBId=4065]]
TRAP[requestID=496242514, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:28:05.26; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407218416; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:45:41; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = BGLH01-BGL003_QUMANDANI_Etisalat(BGL052)_P1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=293,BTS=15; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 157438; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 09:47:01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=AC Failure, Site No.=15, Site Type=BTS3900A GSM, Site Name=BGL003_QUMANDANI_Etisalat(BGL052)_P1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=G, AFFECTED_RAT=G, DID=<NULL>]]
TRAP[requestID=496242774, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:28:27.87; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407217008; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:33:31; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDH02-JLD013_TXN_SURKHROAD_Etisalat_(NGR002)_P2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=278,BTS=11; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 3225144; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 09:47:26; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=AC Failure, Site No.=11, Site Type=BTS3900A GSM, Site Name=JLD013_TXN_SURKHROAD_Etisalat_(NGR002)_P2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=G, AFFECTED_RAT=G, DID=<NULL>]]
TRAP[requestID=496243089, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:29:04.60; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407218584; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:47:33; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = MZR065_UL_PT; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=408; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 8025; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 09:48:01; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, Cumulative Duration(s)=40, eNodeBId=4065]]
TRAP[requestID=496243414, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:29:51.43; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407219028; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:51:46; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = BGLH01-BGL003_QUMANDANI_Etisalat(BGL052)_P1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=293,BTS=15; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 157440; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=AC Failure, Site No.=15, Site Type=BTS3900A GSM, Site Name=BGL003_QUMANDANI_Etisalat(BGL052)_P1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=G, AFFECTED_RAT=G, DID=<NULL>]]
TRAP[requestID=496243634, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:30:06.76; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407219070; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:51:21; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KDZH01-KDZ020_OWAR_SABZ_QALA_ZAL_Etisalat_(QDZ030)_P3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=294,BTS=1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 947733; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=AC Failure, Site No.=1, Site Type=BTS3900A GSM, Site Name=KDZ020_OWAR_SABZ_QALA_ZAL_Etisalat_(QDZ030)_P3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GU, AFFECTED_RAT=GU, DID=<NULL>]]
TRAP[requestID=496243739, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:30:10.75; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407219103; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:52:09; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = JLDH02-JLD013_TXN_SURKHROAD_Etisalat_(NGR002)_P2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=278,BTS=11; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 3225165; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=AC Failure, Site No.=11, Site Type=BTS3900A GSM, Site Name=JLD013_TXN_SURKHROAD_Etisalat_(NGR002)_P2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=G, AFFECTED_RAT=G, DID=<NULL>]]
TRAP[requestID=496244374, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:31:14.75; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407219226; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:52:32; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL023_UL_QZ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=630; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 36824; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, Cumulative Duration(s)=40, eNodeBId=23]]
TRAP[requestID=496245279, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 2:33:04.89; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407217658; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 09:39:36; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = SBRH01-SBR032_YAKA_BAGH_CPX_P2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=258,BTS=24; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 197944; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 25622; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 09:52:02; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=AC Failure, Site No.=24, Site Type=BTS3900A GSM, Site Name=SBR032_YAKA_BAGH_CPX_P2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Input Out of Range; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=G, AFFECTED_RAT=G, DID=<NULL>]]
