TRAP[requestID=490768715, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 60 days, 4:07:09.86; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 406061949; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-02-23 11:29:07; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBLH11-KBL391_Sarak_e_ Hotel_Parwan _Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=298,BTS=391; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 1265216; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=391, Site Name=KBL391_Sarak_e_ Hotel_Parwan _Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=491327013, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 61 days, 2:20:02.02; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 406178827; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-02-24 09:26:26; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL039_MBSC-KBL154_2G; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1667,BTS=154; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 101327; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-02-24 09:41:59; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=154, Site Name=KBL154_2G; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=491329039, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 61 days, 2:24:26.00; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 406179344; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-02-24 09:32:14; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL039_MBSC-KBL349_SHAHRAK_KHOWJA RAWASH_JTTS_P2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1667,BTS=815; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 101364; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-02-24 09:46:23; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=815, Site Name=KBL349_SHAHRAK_KHOWJA RAWASH_JTTS_P2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=491355844, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 61 days, 3:15:28.52; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 406186656; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-02-24 10:37:26; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBLH08-KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=289,BTS=156; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 1535358; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=156, Site Name=KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=491356489, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 61 days, 3:16:47.47; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 406186656; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-02-24 10:37:26; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBLH08-KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=289,BTS=156; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 1535358; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-02-24 10:38:46; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=156, Site Name=KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496200063, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 0:56:00.35; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407209799; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 08:17:59; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBLH08-KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=289,BTS=156; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 1552719; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=156, Site Name=KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496200428, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 0:56:48.19; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407209799; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 08:17:59; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBLH08-KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=289,BTS=156; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 1552719; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 08:18:46; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=156, Site Name=KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496204203, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 1:05:47.83; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407210709; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 08:27:44; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL039_MBSC-KBL070_2G; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1667,BTS=805; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 163726; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=805, Site Name=KBL070_2G; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496204978, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 1:07:15.42; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407210878; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 08:29:14; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBLH08-KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=289,BTS=156; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 1552779; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=156, Site Name=KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496205358, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 1:07:54.46; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407210878; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 08:29:14; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBLH08-KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=289,BTS=156; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 1552779; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 08:29:53; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=156, Site Name=KBL156_Shahrak_e_Sulh Kotal_e_Khairkhana; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496215733, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 1:30:28.12; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407210709; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 9; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 08:27:44; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL039_MBSC-KBL070_2G; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1667,BTS=805; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 163726; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=805, Site Name=KBL070_2G; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
TRAP[requestID=496216293, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 1:31:37.51; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407210709; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 08:27:44; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL039_MBSC-KBL070_2G; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 19; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1667,BTS=805; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 163726; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 21825; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 3; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 08:53:34; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Site Index=805, Site Name=KBL070_2G; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = CSL Fault; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = ]]
