TRAP[requestID=490769675, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 60 days, 4:09:24.40; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 406062154; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-02-23 11:31:22; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL394_UL_QZ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=996; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=1, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=394]]
TRAP[requestID=496301989, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 4:32:47.10; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407231390; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 11:54:45; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = MZR155_UL_AITG; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1476; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=1, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=4155]]
TRAP[requestID=496302349, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 4:33:53.11; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407231390; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 9; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 11:54:45; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = MZR155_UL_AITG; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1476; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=2, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=4155]]
TRAP[requestID=496313739, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 4:58:55.41; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407231390; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 11:54:45; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = MZR155_UL_AITG; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1476; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 12:20:54; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=2, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=4155]]
TRAP[requestID=496379944, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 7:07:24.35; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407247794; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 14:29:15; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL376_UL_MTN; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1339; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 95; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=976]]
TRAP[requestID=496380069, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 7:07:39.51; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407247794; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 14:29:15; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL376_UL_MTN; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1339; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 95; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 14:29:33; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=0, eNodeBId=976]]
TRAP[requestID=496400699, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 7:54:23.72; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407252227; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 15:16:17; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL394_UL_QZ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=996; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 24533; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=394]]
TRAP[requestID=496408464, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 8:06:32.11; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407252227; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 15:16:17; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL394_UL_QZ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=996; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 24533; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 15:28:23; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=394]]
TRAP[requestID=496409534, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 8:09:15.84; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407254118; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 15:31:05; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL491_UL_NAYAB; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1343; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 7009; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=491]]
TRAP[requestID=496409784, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 8:09:52.25; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407254118; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 15:31:05; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL491_UL_NAYAB; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1343; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 7009; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 6; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = 2025-03-03 15:31:48; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = < NE operator >; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=491]]
TRAP[requestID=496409959, errorStatus=Success(0), errorIndex=0, VBS[1.3.6.1.2.1.1.3.0 = 68 days, 8:10:12.35; 1.3.6.1.6.3.1.1.4.1.0 = 1.3.6.1.4.1.2011.2.15.2.4.3.3.0.1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.1.0 = 407254219; 1.3.6.1.4.1.2011.2.15.2.4.3.3.2.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.3.0 = 2025-03-03 15:32:10; 1.3.6.1.4.1.2011.2.15.2.4.3.3.4.0 = KBL491_UL_NAYAB; 1.3.6.1.4.1.2011.2.15.2.4.3.3.5.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.6.0 = 194; 1.3.6.1.4.1.2011.2.15.2.4.3.3.7.0 = NE=1343; 1.3.6.1.4.1.2011.2.15.2.4.3.3.8.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.9.0 = 65080; 1.3.6.1.4.1.2011.2.15.2.4.3.3.10.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.11.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.12.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.13.0 = 2; 1.3.6.1.4.1.2011.2.15.2.4.3.3.14.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.15.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.16.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.27.0 = Identity=Toggling Alarm, Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL; 1.3.6.1.4.1.2011.2.15.2.4.3.3.28.0 = Mains Failure; 1.3.6.1.4.1.2011.2.15.2.4.3.3.29.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.30.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.46.0 = ; 1.3.6.1.4.1.2011.2.15.2.4.3.3.47.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.48.0 = 1; 1.3.6.1.4.1.2011.2.15.2.4.3.3.49.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.50.0 = 0; 1.3.6.1.4.1.2011.2.15.2.4.3.3.51.0 = Toggling time=1, RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=491]]
